query_id	query_length	gc_content	matching_length	status	target_id	sum_normalized_score	disqualifier	Round1_discard	OrphanOverride_discard	Mash_Redundancy_discard	Score_retain	Mash_retain	Size_retain	OrphanRecovery_retain	Unique_retain
ptg000785l	1165360	38.760983730349416	470091	ALIGNED_DISCARDED	Ch_4	0.13685041532230383	ptg001068l	True	True	False	False	False	False	False	False
ptg000786l	682542	38.7400335803511	36574	ALIGNED_DISCARDED	Scaffold_2810	0.0289828318257338	ptg001242l	True	False	False	False	False	False	False	False
ptg000787l	158058	37.503321565501274	7890	ALIGNED_DISCARDED	Ch_8	0.041016588847132066	ptg002035l	True	True	False	False	False	False	False	False
ptg000788l	702329	38.734980329731506	187379	ALIGNED_RETAINED	Ch_2	0.1261673660065297		False	False	False	True	True	False	False	False
ptg000789l	793346	39.082695318310044	168381	ALIGNED_RETAINED	Ch_6	0.07272110781424498		False	False	False	True	True	False	False	False
ptg000790l	265589	39.50954294040792	41136	ALIGNED_RETAINED	Ch_7	0.08397938167619894		False	False	False	True	False	False	False	False
ptg000791l	521855	43.651972291153676	14208	ALIGNED_RETAINED	Scaffold_1352	0.019568654128062392		False	False	False	True	True	False	False	False
ptg000792l	3580021	39.87937500925274	1697981	ALIGNED_RETAINED	Ch_3	0.24175919638460222		False	False	False	True	True	True	False	False
ptg000793l	1548743	39.289669105849065	758308	ALIGNED_RETAINED	Ch_10	0.23542059592844003		False	False	False	True	True	False	False	False
ptg000794l	275067	37.32254323492094	19761	ALIGNED_RETAINED	Ch_5	0.04389839566360196		False	False	False	False	True	False	False	False
ptg000795l	1231298	39.28650903355646	542634	ALIGNED_RETAINED	Ch_4	0.11505175838830242		False	False	False	True	True	True	False	False
ptg000796l	715837	39.106109351709954	27514	ALIGNED_RETAINED	Ch_6	0.029386578229401387		False	False	False	True	True	False	False	False
ptg000797l	293275	41.40346091552297	13544	ALIGNED_RETAINED	Ch_4	0.02668826187025829		False	False	False	True	True	False	False	False
ptg000798l	2258278	38.35112417514584	964288	ALIGNED_DISCARDED	Ch_4	0.14572342289124723	ptg000409l	True	False	False	False	False	False	False	False
ptg000799l	212492	38.65321988592512	106995	ALIGNED_RETAINED	Ch_11	0.1855928693786119		False	False	False	False	False	False	False	True
ptg000800l	176077	40.83838320734679	11775	ALIGNED_RETAINED	Scaffold_153	0.05238049262538549		True	False	False	True	True	True	True	False
ptg000801l	934202	39.897045820925236	266047	ALIGNED_RETAINED	Ch_2	0.11949556948069047		False	False	False	True	True	False	False	False
ptg000802l	2168174	39.319538007558435	24261	ALIGNED_RETAINED	Scaffold_168	0.009983977300714795		False	False	False	False	True	True	False	False
ptg000803l	599625	38.767896602042946	12083	ALIGNED_RETAINED	Scaffold_199	0.016338544923910778		False	False	False	True	False	False	False	False
ptg000804l	817899	39.528963845169145	51985	ALIGNED_RETAINED	Ch_7	0.04499577576204397		False	False	False	True	True	False	False	False
ptg000805l	461023	37.88964975717047	329247	ALIGNED_RETAINED	Ch_3	0.45322033824776636		False	False	False	False	False	False	False	False
ptg000806l	1164816	38.949499320064284	15933	ALIGNED_RETAINED	Scaffold_46	0.013313690746006236		False	False	False	True	True	True	False	False
ptg000807l	879674	39.87499914741143	92501	ALIGNED_DISCARDED	Ch_1	0.0650479609491698	ptg000231l	True	False	False	False	False	False	False	False
ptg000808l	1108877	38.56360985032605	342965	ALIGNED_RETAINED	Ch_2	0.20689760902246146		False	False	False	True	True	True	False	False
ptg000809l	332805	36.63196165922988	213201	ALIGNED_RETAINED	Ch_7	0.42680849145896244		False	False	False	False	False	False	False	True
ptg000810l	282639	38.26117414794137	165236	ALIGNED_RETAINED	Ch_4	0.34975003449630093		False	False	False	True	True	False	False	False
ptg000811l	4094672	39.489854132394484	1264169	ALIGNED_RETAINED	Ch_9	0.11690362500341908		False	False	False	True	True	True	False	False
ptg000812l	78884	40.3389787536129	13575	ALIGNED_RETAINED	Ch_5	0.15365600121697684		False	False	False	True	True	False	False	False
ptg000813l	987185	36.989622006006975	569841	ALIGNED_RETAINED	Ch_1	0.1357425406585392		False	False	False	True	False	False	False	False
ptg000814l	743220	38.92131535749846	517198	ALIGNED_DISCARDED	Ch_2	0.23939075912919458	ptg000548l	True	False	False	False	False	False	False	False
ptg000815l	624895	42.45961321502013	95261	ALIGNED_RETAINED	Ch_6	0.106869154017875		False	False	False	False	True	False	False	False
ptg000816l	332421	42.25725811546202	12538	ALIGNED_RETAINED	Scaffold_5260	0.03453752921746821		False	False	False	False	False	False	False	True
ptg000817l	1037558	41.008791797663356	305165	ALIGNED_RETAINED	Ch_7	0.13972520090443136		False	False	False	True	True	False	False	False
ptg000818l	453866	37.09200512926723	165241	ALIGNED_RETAINED	Ch_11	0.1939515187301979		False	False	False	True	True	False	False	False
ptg000819l	1322039	40.050860829370386	33824	ALIGNED_RETAINED	Ch_8	0.021649134405263386		False	False	False	False	True	True	False	False
ptg000820l	515603	38.35780629670502	131807	ALIGNED_DISCARDED	Ch_1	0.06090344703192185	ptg000870l	True	False	False	False	False	False	False	False
ptg000821l	464554	38.8198142734752	63783	ALIGNED_RETAINED	Ch_10	0.09078169599228507		False	False	False	False	True	False	False	False
ptg000822l	193862	39.671518915517225	134131	ALIGNED_RETAINED	Ch_6	0.38243183295333794		False	False	False	True	False	False	False	False
ptg000823l	323462	39.473261155869935	19465	ALIGNED_RETAINED	Ch_4	0.029264643142007406		False	False	False	True	True	False	False	False
ptg000824l	247615	41.26688609333037	78402	ALIGNED_RETAINED	Ch_6	0.10026856208226481		False	False	False	True	True	False	False	False
ptg000825l	1878569	40.059108821661596	15338	ALIGNED_RETAINED	Scaffold_91	0.004775975756014285		False	False	False	False	True	True	False	False
ptg000826l	1432308	39.12747816810351	52684	ALIGNED_RETAINED	Ch_5	0.025366052552942525		False	False	False	True	True	True	False	False
ptg000827l	2399029	39.474637447067124	1131432	ALIGNED_DISCARDED	Ch_6	0.13945517123803006	ptg000017l	True	False	False	False	False	False	False	False
ptg000828l	548210	40.067674796154755	186529	ALIGNED_DISCARDED	Ch_1	0.06684847047664216	ptg000373l	True	False	False	False	False	False	False	False
ptg000829l	459420	37.85403334639328	307883	ALIGNED_RETAINED	Ch_6	0.27160985590527187		False	False	False	True	False	False	False	False
ptg000830l	754865	39.590655282732676	262228	ALIGNED_RETAINED	Ch_6	0.12787054638908943		False	False	False	False	True	False	False	False
ptg000831l	1250952	40.51010750212638	27329	ALIGNED_DISCARDED	Scaffold_51	0.01354728238973198	ptg000583l	True	False	False	False	False	False	False	False
ptg000832l	2991715	38.823551040122474	2073556	ALIGNED_DISCARDED	Ch_7	0.3602104478534887	ptg000390l	True	False	False	False	False	False	False	False
ptg000833l	1512729	38.84945684256731	57934	ALIGNED_RETAINED	Ch_11	0.026571844659552372		False	False	False	False	True	False	False	False
ptg000834l	987842	49.498502797006	12632	ALIGNED_DISCARDED	Ch_9	0.011843999344024652	ptg001517l	True	True	False	False	False	False	False	False
ptg000835l	1509647	43.21188993188474	87067	ALIGNED_RETAINED	Ch_7	0.028998832177323575		True	False	False	True	True	False	True	False
ptg000836l	122576	46.52297350215376	10777	ALIGNED_DISCARDED	Scaffold_1409	0.07394596005743376	ptg001488l	True	False	False	False	False	False	False	False
ptg000837l	219856	37.2348264318463	108146	ALIGNED_RETAINED	Ch_4	0.22263663488829052		True	False	False	True	True	False	True	False
ptg000838l	642512	37.44428119630451	403251	ALIGNED_RETAINED	Ch_6	0.33087008491670195		False	False	False	True	False	False	False	False
ptg000839l	9960328	38.47034957081735	4484512	ALIGNED_RETAINED	Ch_3	0.15789500104815826		False	False	False	True	True	True	False	False
ptg000840l	2029074	41.60493900173182	110951	ALIGNED_DISCARDED	Scaffold_5509	0.014414949873686224	ptg000028l	True	False	False	False	False	False	False	False
ptg000841l	172018	38.30122429048123	11048	ALIGNED_RETAINED	Ch_8	0.05904614633352324		False	False	False	True	True	False	False	False
ptg000842l	215938	42.70207189100575	22720	ALIGNED_DISCARDED	Ch_9	0.07834193148033232	ptg002496l	True	False	False	False	False	False	False	False
ptg000843l	3870937	40.018682815039355	697886	ALIGNED_RETAINED	Ch_7	0.07599038682365536		False	False	False	True	True	True	False	False
ptg000844l	1408240	37.33873487473726	132191	ALIGNED_DISCARDED	Ch_1	0.03325711526444356	ptg001318l	True	False	False	False	False	False	False	False
ptg000845l	373770	39.33996842978302	11775	ALIGNED_RETAINED	Scaffold_153	0.026072183428311527		False	False	False	True	True	True	False	False
ptg000846l	2158275	37.863803268814216	1273015	ALIGNED_DISCARDED	Ch_11	0.35052252377477383	ptg001144l	True	False	False	False	False	False	False	False
ptg000847l	516740	39.73313465185587	18305	ALIGNED_RETAINED	Scaffold_125	0.03420675775051283		False	False	False	True	True	True	False	False
ptg000848l	387023	38.65377509863755	232692	ALIGNED_RETAINED	Ch_7	0.2819729060030024		False	False	False	True	False	False	False	False
ptg000849l	1381289	42.78547067268327	35018	ALIGNED_DISCARDED	Scaffold_55	0.02349906500377546	ptg001076l	True	False	False	False	False	False	False	False
ptg000850l	1790624	39.71917052379506	316790	ALIGNED_DISCARDED	Ch_2	0.050237235734581914	ptg000887l	True	False	False	False	False	False	False	False
ptg000851l	746371	42.89649517465175	65960	ALIGNED_RETAINED	Ch_4	0.04214526019901631		False	False	False	False	True	False	False	False
ptg000852l	3449059	39.55658630368457	1362889	ALIGNED_DISCARDED	Ch_7	0.1455336078623184	ptg000144l	True	False	False	False	False	False	False	False
ptg000853l	991027	40.46327698438085	302429	ALIGNED_DISCARDED	Ch_7	0.09895290441128243	ptg000691l	True	False	False	False	False	False	False	False
ptg000854l	960780	47.050521451320805	38557	ALIGNED_RETAINED	Ch_8	0.02255771352442807		False	False	False	False	True	False	False	False
ptg000855l	267492	40.04381439444918	17955	ALIGNED_RETAINED	Ch_8	0.04658830918307837		False	False	False	True	True	True	False	False
ptg000856l	575362	39.18263632287151	14029	ALIGNED_RETAINED	Scaffold_282	0.015753560367212295		False	False	False	True	True	False	False	False
ptg000857l	429046	45.41447770169166	23145	ALIGNED_RETAINED	Ch_6	0.03158868746008586		False	False	False	True	True	False	False	False
ptg000858l	2236429	41.04239392352719	208021	ALIGNED_DISCARDED	Ch_7	0.0373510627880429	ptg000843l	True	False	False	False	False	False	False	False
ptg000859l	1845589	40.816183884927796	138975	ALIGNED_RETAINED	Ch_6	0.04056916247333507		False	False	False	True	True	True	False	False
ptg000860l	630676	39.28736784022224	208457	ALIGNED_RETAINED	Ch_6	0.10985038276389145		False	False	False	True	True	False	False	False
ptg000861l	151601	35.95886570669059	125549	ALIGNED_RETAINED	Ch_4	0.5221733365874895		False	False	False	True	False	False	False	False
ptg000862l	926756	40.715031788302426	26282	ALIGNED_RETAINED	Ch_6	0.02173495504749902		False	False	False	True	True	True	False	False
ptg000863l	718295	40.774890539402335	14009	ALIGNED_RETAINED	Scaffold_282	0.011972796692166868		False	False	False	True	True	False	False	False
ptg000864l	1279674	38.21723345164472	29284	ALIGNED_RETAINED	Ch_11	0.016655804525215017		False	False	False	True	True	True	False	False
ptg000865l	58752	38.76804193899782	12947	ALIGNED_DISCARDED	Scaffold_4808	0.20578022875816993	ptg003168l	True	True	False	False	False	False	False	False
ptg000866l	1310769	38.33886825214817	1070834	ALIGNED_DISCARDED	Ch_7	0.4835833011003464	ptg000664l	True	False	False	False	False	False	False	False
ptg000867l	163363	39.76236969203553	120363	ALIGNED_RETAINED	Ch_6	0.2972154037327914		False	False	False	True	False	False	False	False
ptg000868l	296511	40.237293051522535	97733	ALIGNED_DISCARDED	Ch_8	0.1500888668548553	ptg000629l	True	False	False	False	False	False	False	False
ptg000869l	1059239	44.816608905072414	116831	ALIGNED_RETAINED	Ch_7	0.07424292345731227		False	False	False	True	True	False	False	False
ptg000870l	383236	43.5287916584037	84300	ALIGNED_RETAINED	Ch_1	0.08127367992568547		False	False	False	True	True	False	False	False
ptg000871l	406752	39.44885335536149	6053	ALIGNED_RETAINED	Scaffold_1994	0.0071591534891039255		False	False	False	False	False	False	False	True
ptg000872l	1052619	42.9061227281666	18305	ALIGNED_RETAINED	Scaffold_125	0.01682660107788288		False	False	False	False	True	True	False	False
ptg000873l	492352	36.395505654491096	384057	ALIGNED_RETAINED	Ch_8	0.5337786786689198		False	False	False	True	False	False	False	False
ptg000874l	766076	38.81142340968781	248837	ALIGNED_RETAINED	Ch_4	0.1561907695842188		False	False	False	True	False	False	False	False
ptg000875l	608627	36.39125441362279	555582	ALIGNED_RETAINED	Ch_6	0.5811309718431814		False	False	False	True	False	False	False	False
ptg000876l	755448	39.43606972286643	216276	ALIGNED_DISCARDED	Ch_6	0.0804886636803592	ptg000078l	True	False	False	False	False	False	False	False
ptg000877l	8738776	39.182958803383904	5288459	ALIGNED_RETAINED	Ch_2	0.3440955575471897		False	False	False	True	True	True	False	False
ptg000878l	186192	39.269141531322504	69916	ALIGNED_RETAINED	Ch_9	0.19339713843774167		False	False	False	True	True	False	False	False
ptg000879l	412208	38.559174009238056	32107	ALIGNED_RETAINED	Ch_6	0.04196182509800877		False	False	False	True	True	False	False	False
ptg000880l	1094367	38.77008352773795	717799	ALIGNED_RETAINED	Ch_6	0.26545665211030667		False	False	False	True	False	False	False	False
ptg000881l	416471	44.37836007789257	14419	ALIGNED_RETAINED	Scaffold_470	0.03425928816172075		False	False	False	False	False	False	False	True
ptg000882l	1632147	41.826440878180705	39490	ALIGNED_DISCARDED	Scaffold_5249	0.015902979327229717	ptg000965l	True	False	False	False	False	False	False	False
ptg000883l	1078895	38.09119515800889	29847	ALIGNED_RETAINED	Scaffold_5509	0.022862280388731063		False	False	False	True	False	False	False	False
ptg000884l	665101	39.444385138497765	41483	ALIGNED_RETAINED	Ch_4	0.032560468259707924		False	False	False	True	True	True	False	False
ptg000885l	1644372	39.766488361514305	21491	ALIGNED_RETAINED	Scaffold_106	0.011128868650159452		False	False	False	False	False	False	False	True
ptg000886l	401653	39.250298142924365	23804	ALIGNED_RETAINED	Ch_9	0.036207870973203236		False	False	False	False	True	False	False	False
ptg000887l	531927	40.462883064781444	195168	ALIGNED_RETAINED	Ch_2	0.11894489281423955		False	False	False	False	True	False	False	False
ptg000888l	191607	38.0701122610343	9929	ALIGNED_DISCARDED	Ch_3	0.041532929381494416	ptg001754l	True	True	False	False	False	False	False	False
ptg000889l	1101240	40.90861210998511	165399	ALIGNED_RETAINED	Ch_5	0.06484871599288075		False	False	False	True	True	True	False	False
ptg000890l	1421448	38.34828991282129	18245	ALIGNED_RETAINED	Ch_6	0.009339068330322319		False	False	False	True	True	True	False	False
ptg000891l	615464	40.653068254195205	172987	ALIGNED_RETAINED	Ch_10	0.10630841121495327		False	False	False	True	True	False	False	False
ptg000892l	299641	42.00059404420624	92437	ALIGNED_RETAINED	Ch_4	0.20536909167971004		False	False	False	False	True	False	False	False
ptg000893l	940790	39.81132877687901	14950	ALIGNED_RETAINED	Scaffold_93	0.011624273217189809		False	False	False	True	True	True	False	False
ptg000894l	232032	39.44628327127293	199531	ALIGNED_RETAINED	Ch_9	0.48931612880981934		False	False	False	True	False	False	False	False
ptg000895l	936637	40.62534364967431	14307	ALIGNED_RETAINED	Scaffold_279	0.012773358302095689		False	False	False	True	True	True	False	False
ptg000896l	187726	41.30754397366375	17404	ALIGNED_RETAINED	Scaffold_5638	0.03438522101360494		False	False	False	False	False	False	False	True
ptg000897l	670242	41.04965072317163	15294	ALIGNED_RETAINED	Scaffold_260	0.016943133972505454		False	False	False	True	True	False	False	False
ptg000898l	739511	43.236138475289756	41309	ALIGNED_RETAINED	Ch_8	0.03852545803916372		False	False	False	True	True	False	False	False
ptg000899l	434524	38.88346788669901	12032	ALIGNED_RETAINED	Ch_3	0.023218510369968057		False	False	False	False	False	False	False	False
ptg000900l	1145938	40.13742453780222	506258	ALIGNED_DISCARDED	Ch_4	0.09649038604182775	ptg000780l	True	False	False	False	False	False	False	False
ptg000901l	375322	40.31578218169998	33196	ALIGNED_RETAINED	Ch_6	0.06837595451372422		False	False	False	True	True	False	False	False
ptg000902l	186178	38.143067387124155	78726	ALIGNED_RETAINED	Ch_2	0.16751173608052508		False	False	False	False	False	False	False	True
ptg000903l	4246454	38.56448227156117	2980564	ALIGNED_RETAINED	Ch_11	0.5010232066566599		False	False	False	True	False	False	False	False
ptg000904l	166569	37.69729061229881	76962	ALIGNED_RETAINED	Ch_7	0.3453343659384399		False	False	False	True	False	False	False	False
ptg000905l	1311816	38.60023052013392	28955	ALIGNED_RETAINED	Ch_7	0.013604804332314898		False	False	False	False	True	False	False	False
ptg000906l	200531	40.75728939665189	13568	ALIGNED_RETAINED	Scaffold_383	0.042566984655739014		False	False	False	True	True	False	False	False
ptg000907l	786116	40.393020877325995	253685	ALIGNED_RETAINED	Ch_7	0.23222399747619943		False	False	False	False	False	False	False	True
ptg000908l	1088371	38.246057640271566	121432	ALIGNED_RETAINED	Ch_7	0.060967262082506794		False	False	False	False	True	False	False	False
ptg000909l	200918	40.95402104341074	38175	ALIGNED_RETAINED	Ch_7	0.05792412825132641		False	False	False	False	True	False	False	False
